STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT09,WT13,WT14,WT16,WT17,WT18,WT22
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/15/2016 12:00:00 AM,10.96,,,1.08,0,0,51,54,46,210,230,21.9,29.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/16/2016 12:00:00 AM,6.49,,,0.2,0,0,46,50,43,190,220,18.1,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/17/2016 12:00:00 AM,4.25,,,0,0,0,46,51,41,80,100,12.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/18/2016 12:00:00 AM,12.3,,,0,0,0,46,54,39,110,120,25.9,36,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/19/2016 12:00:00 AM,10.51,,,0.04,0,0,51,57,48,110,120,19.9,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/20/2016 12:00:00 AM,10.07,,,0.01,0,0,53,57,47,180,180,18.1,23.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/21/2016 12:00:00 AM,10.07,,,0.02,0,0,49,53,44,220,220,17,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/22/2016 12:00:00 AM,8.5,,,0.45,0,0,47,53,43,120,140,15,23,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/23/2016 12:00:00 AM,11.18,,,0.13,0,0,46,48,42,150,150,21,25.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/24/2016 12:00:00 AM,12.53,,,0.66,0,0,47,51,46,220,230,31.1,38,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/25/2016 12:00:00 AM,5.82,,,0.01,0,0,47,52,41,190,180,19.9,27.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/26/2016 12:00:00 AM,6.71,,,0.38,0,0,49,51,43,350,110,17,30,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/27/2016 12:00:00 AM,10.07,,,0.32,0,0,44,47,42,190,190,23.9,35.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/28/2016 12:00:00 AM,6.26,,,0,0,0,45,50,40,130,130,16.1,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/29/2016 12:00:00 AM,6.26,,,0.04,0,0,46,51,41,120,120,15,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,11/30/2016 12:00:00 AM,14.09,,,0.1,0,0,46,50,43,210,220,28,38,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/01/2016 12:00:00 AM,6.93,,,0.01,0,0,44,46,40,130,130,13,17,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/02/2016 12:00:00 AM,11.41,,,0.27,0,0,45,49,44,200,210,21.9,28,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/03/2016 12:00:00 AM,13.87,,,0.18,0,0,46,48,44,210,210,21.9,29.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/04/2016 12:00:00 AM,8.72,,,0.17,0,0,43,45,35,220,220,19.9,25.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/05/2016 12:00:00 AM,8.05,,,0.24,0,0,37,39,33,210,210,19.9,25.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/06/2016 12:00:00 AM,7.61,,,0,0,0,35,40,31,350,350,18.1,21.9,1,1,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/07/2016 12:00:00 AM,11.18,,,0,0,0,33,38,28,70,60,21,32,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/08/2016 12:00:00 AM,14.32,,,0.06,0.5,0,34,38,30,120,70,21.9,35.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/09/2016 12:00:00 AM,12.75,,,0.34,0.5,1.2,33,36,31,110,90,19.9,25.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/10/2016 12:00:00 AM,12.3,,,0.18,0,0,38,44,35,190,170,23,35.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/11/2016 12:00:00 AM,13.87,,,0.09,0,0,41,42,39,190,210,21.9,29.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/12/2016 12:00:00 AM,8.95,,,0.09,0,0,40,42,37,200,200,17,23.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/13/2016 12:00:00 AM,10.51,,,0,0,0,37,38,31,20,30,15,19,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/14/2016 12:00:00 AM,13.87,,,0,0,0,33,39,30,10,20,19.9,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/15/2016 12:00:00 AM,6.93,,,0,0,0,34,38,32,10,10,15,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/16/2016 12:00:00 AM,8.5,,,0,0,0,32,34,25,360,360,18.1,25.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/17/2016 12:00:00 AM,5.37,,,0,0,0,28,33,23,120,120,12.1,14.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/18/2016 12:00:00 AM,5.82,,,0,0,0,32,39,27,170,180,15,18.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/19/2016 12:00:00 AM,10.51,,,0.81,0,0,39,45,35,200,180,23.9,32,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/20/2016 12:00:00 AM,14.32,,,0.01,0,0,45,50,40,210,220,30,42.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/21/2016 12:00:00 AM,4.03,,,0,0,0,42,47,34,140,150,15,19,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/22/2016 12:00:00 AM,6.71,,,0.3,0,0,39,44,33,140,130,21,25.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/23/2016 12:00:00 AM,5.37,,,0.58,0,0,39,39,35,40,50,14.1,15,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/24/2016 12:00:00 AM,2.01,,,0.1,0,0,37,40,35,340,360,8.9,11,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/25/2016 12:00:00 AM,4.25,,,0,0,0,36,42,33,110,120,10.1,14.1,1,1,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/26/2016 12:00:00 AM,8.5,,,0.29,0,0,36,42,33,160,170,21.9,33.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/27/2016 12:00:00 AM,15.21,,,0.05,0,0,41,44,40,200,190,23.9,34,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/28/2016 12:00:00 AM,8.72,,,0,0,0,41,47,38,200,230,18.1,23,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/29/2016 12:00:00 AM,8.5,,,0.05,0,0,42,48,40,200,210,21.9,28,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/30/2016 12:00:00 AM,6.93,,,0.02,0,0,42,45,34,20,30,14.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,12/31/2016 12:00:00 AM,8.05,,,0.03,0,0,34,38,29,190,180,19.9,25.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/01/2017 12:00:00 AM,9.62,,,0.43,3,2,35,37,28,10,10,16.1,19,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/02/2017 12:00:00 AM,10.51,,,0,0,2,32,34,26,70,60,15,19,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/03/2017 12:00:00 AM,11.86,,,0,0,2,27,33,21,20,20,18.1,21.9,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/04/2017 12:00:00 AM,10.96,,,0,0,1.2,27,36,22,20,20,16.1,19,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/05/2017 12:00:00 AM,5.82,,,0,0,0,28,35,21,40,40,15,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/06/2017 12:00:00 AM,6.26,,,0,0,0,29,40,20,110,120,14.1,19.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/07/2017 12:00:00 AM,13.42,,,0,0,0,33,37,29,90,80,23,30,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/08/2017 12:00:00 AM,11.86,,,0.45,0,0,37,45,35,100,90,28,36.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/09/2017 12:00:00 AM,7.83,,,0.05,0,0,39,42,34,200,200,21,27.1,1,1,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/10/2017 12:00:00 AM,13.65,,,0.07,0,0,37,40,32,10,360,25.1,31.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/11/2017 12:00:00 AM,12.08,,,0,0,0,32,34,28,360,10,23.9,29.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/12/2017 12:00:00 AM,6.04,,,0,0,0,31,40,25,20,30,12.1,12.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/13/2017 12:00:00 AM,6.04,,,0,0,0,31,37,25,30,30,10.1,13,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/14/2017 12:00:00 AM,4.92,,,0,0,0,34,44,26,360,340,10.1,12.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/15/2017 12:00:00 AM,3.13,,,0,0,0,34,43,27,120,140,8.9,14.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/16/2017 12:00:00 AM,4.03,,,0,0,0,36,45,30,140,150,13,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/17/2017 12:00:00 AM,4.7,,,1.74,0,0,43,49,39,110,120,17,21,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/18/2017 12:00:00 AM,10.74,,,1.21,0,0,46,53,44,180,170,28,36,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/19/2017 12:00:00 AM,9.84,,,0.09,0,0,46,50,41,190,170,17,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/20/2017 12:00:00 AM,9.4,,,0,0,0,46,52,37,110,100,25.9,36,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/21/2017 12:00:00 AM,4.03,,,0.05,0,0,45,54,40,170,160,14.1,16.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/22/2017 12:00:00 AM,8.72,,,0.08,0,0,45,49,37,130,130,23,28,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/23/2017 12:00:00 AM,4.92,,,0,0,0,41,48,34,340,20,13,19,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/24/2017 12:00:00 AM,2.46,,,0,0,0,37,43,31,120,120,10.1,13,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/25/2017 12:00:00 AM,2.68,,,0,0,0,38,44,35,130,150,6.9,8.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/26/2017 12:00:00 AM,2.91,,,0,0,0,43,47,41,110,90,8.9,13,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/27/2017 12:00:00 AM,5.82,,,0,0,0,44,54,37,110,110,14.1,21.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/28/2017 12:00:00 AM,5.37,,,0,0,0,45,52,37,120,180,12.1,13,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/29/2017 12:00:00 AM,8.28,,,0.03,0,0,43,48,37,190,200,21,31.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/30/2017 12:00:00 AM,9.17,,,0.02,0,0,44,45,40,20,20,17,21.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,01/31/2017 12:00:00 AM,11.18,,,0,0,0,41,44,34,360,360,21,25.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/01/2017 12:00:00 AM,15.43,,,0,0,0,36,43,29,90,80,25.1,33.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/02/2017 12:00:00 AM,13.87,,,0.01,0,0,38,44,32,90,70,23.9,34,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/03/2017 12:00:00 AM,8.5,,,0.7,0,0,37,40,34,100,90,19.9,23.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/04/2017 12:00:00 AM,8.72,,,0.94,0,0,41,46,37,190,180,18.1,25.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/05/2017 12:00:00 AM,10.96,,,0.82,2,0,39,41,33,230,260,21,28,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/06/2017 12:00:00 AM,9.4,,,0.65,5.1,3.9,33,37,30,190,190,19.9,25.9,1,1,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/07/2017 12:00:00 AM,7.16,,,0.01,0,3.9,35,38,30,10,10,17,19,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/08/2017 12:00:00 AM,6.49,,,0.7,0,2,36,40,34,110,120,13,18.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/09/2017 12:00:00 AM,13.2,,,1.63,0,0,44,56,39,210,220,31.1,42.1,1,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/10/2017 12:00:00 AM,17.22,,,0.02,0,0,47,48,39,200,200,33.1,42.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/11/2017 12:00:00 AM,7.83,,,0,0,0,41,49,38,190,190,16.1,19,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/12/2017 12:00:00 AM,5.59,,,0,0,0,41,51,34,20,20,14.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/13/2017 12:00:00 AM,8.28,,,0,0,0,42,57,35,10,20,18.1,21,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/14/2017 12:00:00 AM,4.03,,,0.23,0,0,45,58,36,100,90,10.1,12.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/15/2017 12:00:00 AM,7.83,,,1.63,0,0,49,54,45,110,120,15,19,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/16/2017 12:00:00 AM,10.51,,,0.5,0,0,51,53,46,210,220,17,23,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/17/2017 12:00:00 AM,9.84,,,0.01,0,0,48,56,42,20,10,21.9,25.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/18/2017 12:00:00 AM,8.28,,,0.15,0,0,44,45,42,20,20,18.1,23,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/19/2017 12:00:00 AM,8.5,,,0.06,0,0,44,47,40,170,150,21.9,27.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/20/2017 12:00:00 AM,6.71,,,0.2,0,0,43,45,40,10,10,17,19.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/21/2017 12:00:00 AM,7.38,,,0.07,0,0,43,48,39,80,80,16.1,19.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/22/2017 12:00:00 AM,4.92,,,0,0,0,41,46,35,40,40,14.1,17,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/23/2017 12:00:00 AM,3.8,,,0.01,0,0,38,44,34,250,250,12.1,13,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/24/2017 12:00:00 AM,4.03,,,0,0,0,37,47,32,140,130,10.1,14.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/25/2017 12:00:00 AM,7.16,,,0.01,0,0,39,44,32,210,210,21.9,32,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/26/2017 12:00:00 AM,7.38,,,0.33,0,0,39,41,35,160,160,16.1,19.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/27/2017 12:00:00 AM,8.5,,,0.16,0.1,0,38,41,33,310,300,21.9,32,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,02/28/2017 12:00:00 AM,8.72,,,0.01,0,0,37,47,33,200,220,23,32,1,1,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/01/2017 12:00:00 AM,13.87,,,0.02,0,0,44,49,41,190,200,25.1,32,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/02/2017 12:00:00 AM,10.51,,,0.09,0,0,44,47,41,200,190,21.9,27.1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/03/2017 12:00:00 AM,14.09,,,0.36,0,0,47,51,39,220,220,23,32,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/04/2017 12:00:00 AM,7.61,,,0.04,0,0,41,46,34,200,200,21,25.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/05/2017 12:00:00 AM,13.42,,,0,0,0,40,45,34,180,190,31.1,40.9,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/06/2017 12:00:00 AM,13.42,,,0,0,0,38,43,35,210,200,21.9,30,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/07/2017 12:00:00 AM,8.72,,,0.75,0,0,37,42,35,200,200,21,25.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/08/2017 12:00:00 AM,10.74,,,0.13,0,0,41,43,37,200,210,23,29.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/09/2017 12:00:00 AM,6.04,,,0.7,0,0,39,49,39,180,190,19.9,25.1,1,1,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/10/2017 12:00:00 AM,12.53,,,0.03,0,0,48,52,44,210,200,30,38.9,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/11/2017 12:00:00 AM,10.74,,,0.37,0,0,45,53,40,220,210,25.9,35.1,1,1,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/12/2017 12:00:00 AM,7.16,,,0.02,0,0,48,53,45,220,210,17,21,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/13/2017 12:00:00 AM,5.59,,,0.65,0,0,50,53,47,160,130,13,16.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/14/2017 12:00:00 AM,10.51,,,0.39,0,0,52,57,48,200,190,23.9,33.1,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/15/2017 12:00:00 AM,7.16,,,0.81,0,0,50,50,44,210,200,21.9,32,1,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/16/2017 12:00:00 AM,10.29,,,0,0,0,45,52,39,200,190,23.9,32,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US",47.4444,-122.3138,112.8,03/17/2017 12:00:00 AM,4.92,,,0.68,0,0,43,53,37,150,150,16.1,21,1,,,,,,,,,,,,
